Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0107.b6.txt,1724.1379310344828,1238.8250319284803,855.6832694763729,421.455938697318,1,0,1
0137.b6.txt,1735.6475300400534,1241.6555407209614,934.5794392523364,534.045393858478,1,0,0
0151.b6.txt,1491.2280701754385,1353.3834586466164,651.6290726817042,538.8471177944862,3,0,0
0157.b6.txt,1215.4696132596684,1381.2154696132598,718.232044198895,607.7348066298342,2,0,0
0158.b6.txt,1522.491349480969,1257.2087658592848,761.2456747404844,657.4394463667819,2,0,0
0178.b6.txt,1742.3442449841605,1140.443505807814,876.4519535374868,549.1024287222808,2,0,1
0185.b6.txt,1609.1954022988505,1379.3103448275863,675.2873563218391,416.66666666666663,2,0,0
0198.b6.txt,1542.9403202328967,1222.7074235807859,669.5778748180495,465.79330422125184,2,0,0
0219.b6.txt,1701.534170153417,1311.0181311018132,543.9330543933055,362.6220362622036,2,0,0
0223.b6.txt,1731.0087173100871,1232.876712328767,660.0249066002491,622.66500622665,3,0,0
0238.b6.txt,1400.9661835748793,1417.0692431561995,772.9468599033816,402.5764895330113,2,0,0
0318.b6.txt,1764.7058823529412,980.3921568627451,813.7254901960785,460.7843137254902,3,0,0
